"Code","Description","Name"
"255074000","Malignant tumor of nasal cavity and nasopharynx (disorder)","cancer"
"255075004","Malignant tumor of lateral nasal wall (disorder)","cancer"
"255078002","Malignant tumor of esophagus, stomach and duodenum (disorder)","cancer"
"255087006","Malignant polyp of biliary tract (disorder)","cancer"
"255093003","Malignant skin tumor with adnexal differentiation (disorder)","cancer"
"255101006","S̩zary disease of skin (disorder)","cancer"
"255109008","Transitional cell carcinoma of bladder (disorder)","cancer"
"255110003","Adenocarcinoma of bladder (disorder)","cancer"
"255114007","Kaposi's sarcoma of conjunctiva (disorder)","cancer"
"255118005","Secondary lymphangitic carcinoma (disorder)","cancer"
"255119002","Lymphangitis carcinomatosa (disorder)","cancer"
"255127006","Local tumor spread (disorder)","cancer"
"255128001","Malignant infiltration of peripheral nerve (disorder)","cancer"
"255129009","Malignant infiltration of peripheral nerve plexus (disorder)","cancer"
"269516007","Tongue carcinoma (disorder)","cancer"
"269533000","Carcinoma of colon (disorder)","cancer"
"269581007","Malignant melanoma of lower limb (disorder)","cancer"
"269617008","Secondary nodes - inguinal/leg (disorder)","cancer"
"274084007","Palate carcinoma (disorder)","cancer"
"274085008","Tonsil carcinoma (disorder)","cancer"
"274087000","Malignant melanoma of eye (disorder)","cancer"
"274902006","Combined hepatocellular carcinoma and cholangiocarcinoma (disorder)","cancer"
"275266006","Metastasis to digestive organs (disorder)","cancer"
"275395000","Carcinoma anterior 2/3 tongue ventrum (disorder)","cancer"
"275396004","Carcinoma of anterior two-thirds of tongue - dorsal surface (disorder)","cancer"
"276420005","Malignant tumor of corpus cavernosum (disorder)","cancer"
"276751004","Amelanotic malignant melanoma of skin (disorder)","cancer"
"276797002","Malignant tumor of fibrous tissue (disorder)","cancer"
"276799004","Dermatofibrosarcoma protuberans (disorder)","cancer"
"276826005","Malignant glioma of brain (disorder)","cancer"
"276952000","Squamous cell carcinoma of tongue (disorder)","cancer"
"276954004","Squamous cell carcinoma of floor of mouth (disorder)","cancer"
"276962007","Squamous cell carcinoma of palate (disorder)","cancer"
"277156006","Malignant tumor of external ear (disorder)","cancer"
"277461004","Anaplastic astrocytoma of brain (disorder)","cancer"
"277505007","Medulloblastoma of cerebellum (disorder)","cancer"
"277530005","Malignant melanoma of meninges (disorder)","cancer"
"277597005","Myelodysplastic syndrome with isolated del(5q) (disorder)","cancer"
"277605001","Tumor lysis syndrome (disorder)","cancer"
"277782009","Malignant peritoneal local recurrence (disorder)","cancer"
"278042005","Malignant teratoma of mediastinum (disorder)","cancer"
"278053004","Intraductal carcinoma of breast (disorder)","cancer"
"278055006","Malignant Leydig cell tumor of testis (disorder)","cancer"
"278057003","Sertoli cell tumor of testis (disorder)","cancer"
"278060005","Endometrioid carcinoma of prostate (disorder)","cancer"
"280959007","Malignant tumor of lacrimal drainage structure (disorder)","cancer"
"285312008","Carcinoma of sigmoid colon (disorder)","cancer"
"285603002","Metastasis to bronchus of unknown primary (disorder)","cancer"
"285607001","Metastasis to mediastinum of unknown primary (disorder)","cancer"
"285611007","Metastasis to colon of unknown primary (disorder)","cancer"
"285613005","Metastasis to liver of unknown primary (disorder)","cancer"
"285616002","Metastasis to peritoneum of unknown primary (disorder)","cancer"
"285617006","Metastasis to retroperitoneum of unknown primary (disorder)","cancer"
"285640005","Metastasis to bladder of unknown primary (disorder)","cancer"
"285645000","Disseminated malignancy of unknown primary (disorder)","cancer"
"286890004","Carcinoma of lower limb bones (disorder)","cancer"
"286893002","Carcinoma of breast - upper, inner quadrant (disorder)","cancer"
"286894008","Carcinoma of breast - lower, inner quadrant (disorder)","cancer"
"286900008","Carcinoma of epididymis/spermatic cord (disorder)","cancer"
"294301000000103","Bowel cancer detected by national screening programme (disorder)","cancer"
"302837001","Lentigo maligna melanoma (disorder)","cancer"
"302847003","Rhabdomyosarcoma (disorder)","cancer"
"302849000","Nephroblastoma (disorder)","cancer"
"303012000","Malignant tumor of posterior wall of hypopharynx (disorder)","cancer"
"304545002","Adenocarcinoma of ileum (disorder)","cancer"
"30664006","Multiple endocrine neoplasia, type 1 (disorder)","cancer"
"307219002","Retroperitoneal sarcoma (disorder)","cancer"
"307601000","Pseudomyxoma peritonei (disorder)","cancer"
"307603002","Malignant blue nevus of skin (disorder)","cancer"
"309245001","Adenocarcinoma of uterus (disorder)","cancer"
"310526005","Malignant tumor of soft tissue of back (disorder)","cancer"
"310599006","Malignant neoplasm of canthus (disorder)","cancer"
"312104005","Cholangiocarcinoma of biliary tract (disorder)","cancer"
"312111009","Carcinoma of ascending colon (disorder)","cancer"
"312113007","Carcinoma of descending colon (disorder)","cancer"
"312115000","Carcinoma of splenic flexure (disorder)","cancer"
"312949007","Retinal pigment epithelial adenocarcinoma (disorder)","cancer"
"313250007","Malignant neoplasm of lower eyelid (disorder)","cancer"
"313354001","Squamous cell carcinoma of bronchus in left upper lobe (disorder)","cancer"
"313355000","Squamous cell carcinoma of bronchus in right lower lobe (disorder)","cancer"
"313356004","Squamous cell carcinoma of bronchus in right middle lobe (disorder)","cancer"
"313357008","Squamous cell carcinoma of bronchus in right upper lobe (disorder)","cancer"
"314191009","Cystadenocarcinoma of ovary (disorder)","cancer"
"314951005","Local recurrence of malignant tumor of tongue (disorder)","cancer"
"314952003","Local recurrence of malignant tumor of buccal cavity (disorder)","cancer"
"314954002","Local recurrence of malignant tumor of lung (disorder)","cancer"
"314955001","Local recurrence of malignant tumor of breast (disorder)","cancer"
"314960002","Local recurrence of malignant tumor of esophagus (disorder)","cancer"
"314961003","Local recurrence of malignant tumor of stomach (disorder)","cancer"
"314963000","Local recurrence of malignant tumor of liver (disorder)","cancer"
"314964006","Local recurrence of malignant tumor of pancreas (disorder)","cancer"
"314966008","Local recurrence of malignant tumor of rectum (disorder)","cancer"
"314967004","Local recurrence of malignant tumor of kidney (disorder)","cancer"
"314968009","Local recurrence of malignant tumor of urinary bladder (disorder)","cancer"
"314969001","Local recurrence of malignant tumor of prostate (disorder)","cancer"
"314970000","Local recurrence of malignant tumor of cervix (disorder)","cancer"
"314973003","Local recurrence of malignant tumor of bone (disorder)","cancer"
"314976006","Local recurrence of malignant melanoma of skin (disorder)","cancer"
"314987003","Metastasis from malignant melanoma of skin (disorder)","cancer"
"314988008","Metastasis from malignant tumor of skin (disorder)","cancer"
"314990009","Metastasis from malignant tumor of bone (disorder)","cancer"
"314993006","Metastasis from malignant tumor of uterus (disorder)","cancer"
"314995004","Metastasis from malignant tumor of bladder (disorder)","cancer"
"314996003","Metastasis from malignant tumor of kidney (disorder)","cancer"
"314997007","Metastasis from malignant tumor of rectum (disorder)","cancer"
"314998002","Metastasis from malignant tumor of colon (disorder)","cancer"
"315001009","Metastasis from malignant tumor of gallbladder (disorder)","cancer"
"315006004","Metastasis from malignant tumor of lung (disorder)","cancer"
"315008003","Metastasis from malignant tumor of buccal cavity (disorder)","cancer"
"326072005","Carcinoma of head of pancreas (disorder)","cancer"
"342561000000102","Siewert type III adenocarcinoma (disorder)","cancer"
"342571000000109","Siewert type I adenocarcinoma (disorder)","cancer"
"35868009","Carcinoid syndrome (disorder)","cancer"
"359785002","Metastatic malignant neoplasm to dome of urinary bladder (disorder)","cancer"
"359987004","Krukenberg tumor (disorder)","cancer"
"363359008","Malignant tumor of middle ear (disorder)","cancer"
"363368005","Carcinoma of body of pancreas (disorder)","cancer"
"363369002","Carcinoma of tail of pancreas (disorder)","cancer"
"363396004","Malignant tumor of branchial cleft (disorder)","cancer"
"363485006","Malignant tumor of minor salivary gland (disorder)","cancer"
"363486007","Malignant tumor of vocal cord (disorder)","cancer"
"363487003","Malignant tumor of aryepiglottic fold - laryngeal aspect (disorder)","cancer"
"363488008","Malignant tumor of false cord (disorder)","cancer"
"363493006","Malignant tumor of bronchus (disorder)","cancer"
"363495004","Malignant tumor of muscle (disorder)","cancer"
"363496003","Malignant tumor of soft tissue of abdomen (disorder)","cancer"
"370967009","Retinoblastoma (disorder)","cancer"
"371967001","Primary malignant neoplasm of ampulla of Vater (disorder)","cancer"
"371977004","Primary malignant neoplasm of cecum (disorder)","cancer"
"372001002","Primary malignant neoplasm of oral cavity (disorder)","cancer"
"372003004","Primary malignant neoplasm of pancreas (disorder)","cancer"
"372005006","Primary malignant neoplasm of penis (disorder)","cancer"
"372014001","Primary malignant neoplasm of stomach (disorder)","cancer"
"372016004","Primary malignant neoplasm of the peritoneum (disorder)","cancer"
"372020000","Primary malignant neoplasm of tonsil (disorder)","cancer"
"372023003","Primary malignant neoplasm of upper third of esophagus (disorder)","cancer"
"372030009","Primary malignant neoplasm of vocal cord (disorder)","cancer"
"372087000","Primary malignant neoplasm (disorder)","cancer"
"372100004","Carcinoma of exocervix (disorder)","cancer"
"372106005","Carcinoma of penis (disorder)","cancer"
"372119009","Primary malignant neoplasm of head of pancreas (disorder)","cancer"
"372137005","Primary malignant neoplasm of breast (disorder)","cancer"
"372141009","Carcinoma of vocal cord (disorder)","cancer"
"373080008","Malignant neoplasm of breast lower inner quadrant (disorder)","cancer"
"373082000","Malignant neoplasm of breast upper inner quadrant (disorder)","cancer"
"373083005","Malignant neoplasm of breast upper outer quadrant (disorder)","cancer"
"396181000000106","[X]Melanoma and other malignant neoplasms of skin (disorder)","cancer"
"398670003","Pigmented dermatofibrosarcoma protuberans of skin (disorder)","cancer"
"402558004","Malignant melanoma (vertical growth phase) (disorder)","cancer"
"402561003","Malignant melanoma of soft tissues (disorder)","cancer"
"402815007","Squamous cell carcinoma (disorder)","cancer"
"403906006","Metastatic squamous cell carcinoma (disorder)","cancer"
"403977003","Angiosarcoma (disorder)","cancer"
"404071006","Pleomorphic liposarcoma (disorder)","cancer"
"408645001","Adenocarcinoma of large intestine (disorder)","cancer"
"413445002","Adenocarcinoma of appendix (disorder)","cancer"
"416669000","Invasive hydatidiform mole (disorder)","cancer"
"416901002","Malignant medulloepithelioma of ciliary body (disorder)","cancer"
"422599000","Squamous cell carcinoma of back (disorder)","cancer"
"422691006","Squamous cell carcinoma of nasopharynx (disorder)","cancer"
"423464009","Squamous cell carcinoma of oropharynx (disorder)","cancer"
"423973006","Carcinoma of uterine cervix, invasive (disorder)","cancer"
"424413001","Sarcoma (disorder)","cancer"
"424952003","Sarcoma of soft tissue (disorder)","cancer"
"425231005","Carcinoma of urinary bladder, superficial (disorder)","cancer"
"426071002","Hodgkin's disease in remission (disorder)","cancer"
"426964009","Non-small cell lung cancer, positive for epidermal growth factor receptor expression (disorder)","cancer"
"429033009","Malignant neoplasm of cerebrum (disorder)","cancer"
"430556008","Malignant neoplasm of genital structure (disorder)","cancer"
"431396003","Human epidermal growth factor 2 negative carcinoma of breast (disorder)","cancer"
"443488001","Malignant neoplasm of anorectum (disorder)","cancer"
"443675005","Seminoma (disorder)","cancer"
"443961001","Malignant adenomatous neoplasm (disorder)","cancer"
"445238008","Malignant carcinoid tumor (disorder)","cancer"
"448882009","Malignant neoplasm of intraabdominal organ (disorder)","cancer"
"448930008","Squamous cell carcinoma of nose (disorder)","cancer"
"448931007","Squamous cell carcinoma of shoulder (disorder)","cancer"
"448952004","Infiltrating duct carcinoma of female breast (disorder)","cancer"
"448994001","Malignant epithelial neoplasm of upper rectum (disorder)","cancer"
"449077005","Malignant epithelial neoplasm of maxilla (disorder)","cancer"
"449101009","Sarcoma of sternum (disorder)","cancer"
"449248000","Nasopharyngeal carcinoma (disorder)","cancer"
"449308006","Malignant neoplasm of visceral pleura (disorder)","cancer"
"449472007","Malignant epithelial neoplasm of alveolus dentalis (disorder)","cancer"
"449578008","Malignant neoplasm of alveolus of mandible (disorder)","cancer"
"449635006","Primary malignant neoplasm of lower leg (disorder)","cancer"
"462401000000104","[X]Malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)","cancer"
"62497000","Stewart-Treves syndrome (disorder)","cancer"
"683991000119103","Extensive stage primary small cell carcinoma of lung (disorder)","cancer"
"69408002","Gorlin syndrome (disorder)","cancer"
"698040004","Malignant melanoma of nasal cavity (disorder)","cancer"
"699357004","Low grade endometrial stromal sarcoma (disorder)","cancer"
"702369008","Carcinosarcoma of uterus (disorder)","cancer"
"702392008","Metastatic renal cell carcinoma (disorder)","cancer"
"706970001","Triple negative malignant neoplasm of breast (disorder)","cancer"
"707422006","Primary spindle cell squamous cell carcinoma of larynx (disorder)","cancer"
"707456000","Primary undifferentiated carcinoma of lung (disorder)","cancer"
"707538002","Primary squamous cell carcinoma of vallecula (disorder)","cancer"
"707582006","Primary spindle cell squamous cell carcinoma of oropharynx (disorder)","cancer"
"707664003","Primary squamous cell carcinoma of glottis (disorder)","cancer"
"709830006","Malignant carcinoid tumor of stomach (disorder)","cancer"
"71111000119109","Recurrent primary malignant neoplasm of vulva (disorder)","cancer"
"712849003","Primary malignant neoplasm of prostate metastatic to bone (disorder)","cancer"
"717735006","Renal cell carcinoma of kidney except renal pelvis (disorder)","cancer"
"721629005","Linitis plastica of stomach (disorder)","cancer"
"721638007","Primary neuroendocrine carcinoma of stomach (disorder)","cancer"
"722524005","Primary invasive pleomorphic lobular carcinoma of breast (disorder)","cancer"
"722685004","Primary high grade serous adenocarcinoma of ovary (disorder)","cancer"
"726654006","Malignant carcinoid tumor of colon (disorder)","cancer"
"733343005","Primary squamous cell carcinoma of oral cavity (disorder)","cancer"
"733361001","Primary mucinous adenocarcinoma of ovary (disorder)","cancer"
"733608000","Papillary renal cell carcinoma (disorder)","cancer"
"735735001","Primary malignant neuroendocrine neoplasm of pancreas (disorder)","cancer"
"764694005","MiT family translocation renal cell carcinoma (disorder)","cancer"
"80914001","Anaplasia of cervix (disorder)","cancer"
"820601000000103","Refractory anaemia with multilineage dysplasia (disorder)","cancer"
"884601000000103","Bowel scope (flexible sigmoidoscopy) screen: cancer detected (finding)","cancer"
"91151000119103","Primary squamous cell carcinoma of chest wall (disorder)","cancer"
"92767001","Carcinoma in situ of thyroid gland (disorder)","cancer"
"93138002","Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb (disorder)","cancer"
"93183001","Malignant histiocytosis of intrapelvic lymph nodes (disorder)","cancer"
"93188005","Malignant histiocytosis of lymph nodes of multiple sites (disorder)","cancer"
"93189002","Malignant histiocytosis of spleen (disorder)","cancer"
"93230002","Malignant melanoma of skin of groin (disorder)","cancer"
"93647006","Malignant melanoma of skin of shoulder (disorder)","cancer"
"93687001","Primary malignant neoplasm of base of tongue (disorder)","cancer"
"93689003","Primary malignant neoplasm of bladder (disorder)","cancer"
"93727008","Primary malignant neoplasm of brain (disorder)","cancer"
"93745008","Primary malignant neoplasm of central portion of female breast (disorder)","cancer"
"93781006","Primary malignant neoplasm of endometrium (disorder)","cancer"
"93849006","Primary malignant neoplasm of kidney (disorder)","cancer"
"93933005","Primary malignant neoplasm of oropharynx (disorder)","cancer"
"93955002","Primary malignant neoplasm of periadrenal tissue (disorder)","cancer"
"93961004","Primary malignant neoplasm of pharynx (disorder)","cancer"
"93985007","Primary malignant neoplasm of renal pelvis (disorder)","cancer"
"94006002","Primary malignant neoplasm of sigmoid colon (disorder)","cancer"
"94081005","Primary malignant neoplasm of sweat gland (disorder)","cancer"
"94096009","Primary malignant neoplasm of thymus (disorder)","cancer"
"94098005","Primary malignant neoplasm of thyroid gland (disorder)","cancer"
"94180008","Secondary malignant neoplasm of axilla (disorder)","cancer"
"94217008","Secondary malignant neoplasm of bone marrow (disorder)","cancer"
"94220000","Secondary malignant neoplasm of bone of skull (disorder)","cancer"
"94230009","Secondary malignant neoplasm of bronchus of right lower lobe (disorder)","cancer"
"94233006","Secondary malignant neoplasm of bronchus (disorder)","cancer"
"94235004","Secondary malignant neoplasm of cecum (disorder)","cancer"
"94246001","Secondary malignant neoplasm of cerebral meninges (disorder)","cancer"
"94253005","Secondary malignant neoplasm of chest wall (disorder)","cancer"
"94254004","Secondary malignant neoplasm of choroid (disorder)","cancer"
"94264008","Secondary malignant neoplasm of soft tissues (disorder)","cancer"
"94274006","Secondary malignant neoplasm of thoracic vertebral column (disorder)","cancer"
"94281004","Secondary malignant neoplasm of endometrium (disorder)","cancer"
"94286009","Secondary malignant neoplasm of esophagus (disorder)","cancer"
"94291000119103","Mucinous adenocarcinoma of gastrointestinal tract (disorder)","cancer"
"94292003","Secondary malignant neoplasm of eye (disorder)","cancer"
"94298004","Secondary malignant neoplasm of female genital organ (disorder)","cancer"
"94312000","Secondary malignant neoplasm of gallbladder (disorder)","cancer"
"94327000","Secondary malignant neoplasm of heart (disorder)","cancer"
"94357009","Secondary malignant neoplasm of jejunum (disorder)","cancer"
"94402006","Secondary malignant neoplasm of male genital organ (disorder)","cancer"
"94416001","Secondary malignant neoplasm of mouth (disorder)","cancer"
"94418000","Secondary malignant neoplasm of muscle of abdomen (disorder)","cancer"
"94432003","Secondary malignant neoplasm of muscle (disorder)","cancer"
"94446003","Secondary malignant neoplasm of obturator lymph nodes (disorder)","cancer"
"94453007","Secondary malignant neoplasm of orbit proper (disorder)","cancer"
"94459006","Secondary malignant neoplasm of pancreas (disorder)","cancer"
"94460001","Secondary malignant neoplasm of pancreatic duct (disorder)","cancer"
"94491007","Secondary malignant neoplasm of pituitary gland (disorder)","cancer"
"94521000","Secondary malignant neoplasm of rib (disorder)","cancer"
"94527001","Secondary malignant neoplasm of sacrum (disorder)","cancer"
"94537006","Secondary malignant neoplasm of shoulder (disorder)","cancer"
"94538001","Secondary malignant neoplasm of sigmoid colon (disorder)","cancer"
"94582005","Secondary malignant neoplasm of soft tissues of abdomen (disorder)","cancer"
"94597008","Secondary malignant neoplasm of spermatic cord (disorder)","cancer"
"94604000","Secondary malignant neoplasm of splenic flexure of colon (disorder)","cancer"
"94606003","Secondary malignant neoplasm of stomach (disorder)","cancer"
"94626004","Secondary malignant neoplasm of omentum (disorder)","cancer"
"94632009","Secondary malignant neoplasm of thymus (disorder)","cancer"
"956331000000107","Malignant melanoma stage IA (finding)","cancer"
"956371000000109","Malignant melanoma stage IIA (finding)","cancer"
"956391000000108","Malignant melanoma stage IIB (finding)","cancer"
"956431000000100","Malignant melanoma stage IIIA (finding)","cancer"
"956511000000107","Malignant melanoma stage IV M1a (finding)","cancer"
"956531000000104","Malignant melanoma stage IV M1b (finding)","cancer"
"276738009","Primary signet ring carcinoma of skin (disorder)","cancer"
"276750003","Malignant tumor of skin with pilar differentiation (disorder)","cancer"
"276808007","Carcinoid tumor of stomach (disorder)","cancer"
"71985006","Carcinomatous myopathic syndrome (disorder)","cancer"
"1091921000000103","B-cell non-Hodgkin's lymphoma (disorder)","cancer"
"128875000","Primary cutaneous CD30 antigen positive large T-cell lymphoma (disorder)","cancer"
"188492005","Reticulosarcoma of lymph nodes of axilla and upper limb (disorder)","cancer"
"188493000","Reticulosarcoma of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188507008","Lymphosarcoma of lymph nodes of multiple sites (disorder)","cancer"
"188513004","Burkitt's lymphoma of lymph nodes of axilla and upper limb (disorder)","cancer"
"188515006","Burkitt's lymphoma of intrapelvic lymph nodes (disorder)","cancer"
"188516007","Burkitt's lymphoma of spleen (disorder)","cancer"
"188517003","Burkitt's lymphoma of lymph nodes of multiple sites (disorder)","cancer"
"188524002","Hodgkin's paragranuloma of intrathoracic lymph nodes (disorder)","cancer"
"188536008","Hodgkin's granuloma of intra-abdominal lymph nodes (disorder)","cancer"
"188537004","Hodgkin's granuloma of lymph nodes of axilla and upper limb (disorder)","cancer"
"188548006","Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188562004","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites (disorder)","cancer"
"188569008","Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188570009","Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes (disorder)","cancer"
"188578002","Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb (disorder)","cancer"
"188590000","Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188741003","Aleukemic myeloid leukemia (disorder)","cancer"
"190030009","Compound leukemias (disorder)","cancer"
"232075002","Lymphoma of retina (disorder)","cancer"
"239297008","Lymphomatoid granulomatosis of the lung (disorder)","cancer"
"277543005","Malignant white blood cell disorder (disorder)","cancer"
"277574007","Null cell acute lymphoblastic leukemia (disorder)","cancer"
"277601005","Acute monoblastic leukemia (disorder)","cancer"
"277602003","Acute megakaryoblastic leukemia (disorder)","cancer"
"277609007","Hodgkin's disease, lymphocytic predominance - diffuse (disorder)","cancer"
"277617004","High grade B-cell lymphoma (disorder)","cancer"
"277618009","Follicular low grade B-cell lymphoma (disorder)","cancer"
"277623009","Monocytoid B-cell lymphoma (disorder)","cancer"
"277624003","Follicular malignant lymphoma - mixed cell type (disorder)","cancer"
"277627005","Nodular high grade B-cell lymphoma (disorder)","cancer"
"277643003","High grade T-cell lymphoma (disorder)","cancer"
"277653002","Peripheral T-cell lymphoma - pleomorphic medium and large cell (disorder)","cancer"
"277664004","Malignant lymphoma of testis (disorder)","cancer"
"278051002","Malignant lymphoma of thyroid gland (disorder)","cancer"
"278453007","Acute biphenotypic leukemia (disorder)","cancer"
"285421005","Immunoglobulin G myeloma (disorder)","cancer"
"285422003","Immunoglobulin D myeloma (disorder)","cancer"
"285615003","Metastasis to spleen of unknown primary (disorder)","cancer"
"285769009","Acute promyelocytic leukemia - hypogranular variant (disorder)","cancer"
"285776004","Intermediate grade B-cell lymphoma (disorder)","cancer"
"302841002","Malignant lymphoma - small lymphocytic (disorder)","cancer"
"302845006","Nodular malignant lymphoma, lymphocytic - well differentiated (disorder)","cancer"
"307636001","Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder)","cancer"
"307647008","Malignant lymphoma, centroblastic type, follicular (disorder)","cancer"
"398623004","Refractory anemia with excess blasts (disorder)","cancer"
"400001003","Primary cutaneous lymphoma (disorder)","cancer"
"404133000","Subcutaneous panniculitic cutaneous T-cell lymphoma (disorder)","cancer"
"413537009","Angioimmunoblastic T-cell lymphoma (disorder)","cancer"
"413842007","Chronic myeloid leukemia in lymphoid blast crisis (disorder)","cancer"
"413847001","Chronic phase chronic myeloid leukemia (disorder)","cancer"
"414553000","Kappa light chain myeloma (disorder)","cancer"
"414785000","Multiple solitary plasmacytomas (disorder)","cancer"
"420788006","Intraocular non-Hodgkin malignant lymphoma (disorder)","cancer"
"426202004","Immune reconstitution syndrome (disorder)","cancer"
"441313008","Indolent multiple myeloma (disorder)","cancer"
"444910004","Primary mediastinal (thymic) large B-cell lymphoma (disorder)","cancer"
"445105005","Blastic plasmacytoid dendritic cell neoplasm (disorder)","cancer"
"445269007","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (disorder)","cancer"
"445448008","Acute myeloid leukemia with myelodysplasia-related changes (disorder)","cancer"
"446643000","Sarcoma of dendritic cells (accessory cells) (disorder)","cancer"
"448212009","Anaplastic lymphoma kinase negative anaplastic large cell lymphoma (disorder)","cancer"
"449108003","Philadelphia chromosome positive chronic myelogenous leukemia (disorder)","cancer"
"449386007","Philadelphia chromosome negative chronic myelogenous leukemia (disorder)","cancer"
"58961005","Lethal midline granuloma (disorder)","cancer"
"699818003","T-cell large granular lymphocytic leukemia (disorder)","cancer"
"736322001","Pediatric follicular lymphoma (disorder)","cancer"
"738770003","Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (disorder)","cancer"
"762690000","Classical Hodgkin lymphoma (disorder)","cancer"
"847691000000108","Follicular lymphoma grade 3a (disorder)","cancer"
"847701000000108","Follicular lymphoma grade 3b (disorder)","cancer"
"847741000000106","Diffuse large B-cell lymphoma (disorder)","cancer"
"863781000000100","Clinical stage C chronic lymphocytic leukaemia (disorder)","cancer"
"92754004","Carcinoma in situ of spleen (disorder)","cancer"
"93518009","Hodgkin's disease, nodular sclerosis of spleen (disorder)","cancer"
"93521006","Hodgkin's disease of intrapelvic lymph nodes (disorder)","cancer"
"93536009","Hodgkin's granuloma of spleen (disorder)","cancer"
"93541001","Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb (disorder)","cancer"
"93545005","Hodgkin's paragranuloma of spleen (disorder)","cancer"
"93547002","Hodgkin's sarcoma of intra-abdominal lymph nodes (disorder)","cancer"
"93549004","Hodgkin's sarcoma of intrathoracic lymph nodes (disorder)","cancer"
"94603006","Secondary malignant neoplasm of spleen (disorder)","cancer"
"95111006","Neoplasm of uncertain behavior of spleen (disorder)","cancer"
"95188007","Nodular lymphoma of intrathoracic lymph nodes (disorder)","cancer"
"95263006","S̩zary's disease of spleen (disorder)","cancer"
"169396008","Radiomimetic chemotherapy (procedure)","cancer"
"169398009","Radiochemotherapy: to stop spread (procedure)","cancer"
"169400008","Radiochemotherapy via intravenous route (procedure)","cancer"
"169402000","Radiochemotherapy: local artery (procedure)","cancer"
"190955000","Histiocytosis X syndrome (disorder)","cancer"
"235331000000103","Delivery of oral chemotherapy for neoplasm (regime/therapy)","cancer"
"235391000000102","Delivery of chemotherapy for neoplasm (procedure)","cancer"
"23833000","Poisoning caused by antineoplastic AND/OR immunosuppressive drug (disorder)","cancer"
"238851000000105","Delivery of complex parenteral chemotherapy for neoplasm at first attendance (procedure)","cancer"
"239071000000100","Delivery of subsequent element of cycle of chemotherapy for neoplasm (procedure)","cancer"
"265760000","Intravenous chemotherapy (procedure)","cancer"
"265761001","Intramuscular chemotherapy (procedure)","cancer"
"265762008","Subcutaneous chemotherapy (procedure)","cancer"
"267540007","Neutropenia caused by irradiation (disorder)","cancer"
"53523003","Poisoning caused by cactinomycin (disorder)","cancer"
"703423002","Combined chemotherapy and radiation therapy (procedure)","cancer"
"79268002","Polyneuropathy, organomegaly, endocrinopathy, monoclonal gammopathy, and skin changes syndrome (disorder)","cancer"
"829591000000101","Neoadjuvant chemotherapy (procedure)","cancer"
"1090241000000107","Angioimmunoblastic T-cell lymphoma with dysproteinaemia (disorder)","cancer"
"1091861000000100","Follicular lymphoma, cutaneous follicle centre (disorder)","cancer"
"110007008","Adult T-cell leukemia/lymphoma (disorder)","cancer"
"127230005","Neoplasm of spleen (disorder)","cancer"
"187821001","Angiosarcoma of spleen (disorder)","cancer"
"188503007","Lymphosarcoma of lymph nodes of axilla and upper limb (disorder)","cancer"
"188531003","Hodgkin's paragranuloma of lymph nodes of multiple sites (disorder)","cancer"
"188538009","Hodgkin's granuloma of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188541000","Hodgkin's granuloma of lymph nodes of multiple sites (disorder)","cancer"
"188544008","Hodgkin's sarcoma of lymph nodes of head, face and neck (disorder)","cancer"
"188551004","Hodgkin's sarcoma of lymph nodes of multiple sites (disorder)","cancer"
"188558005","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb (disorder)","cancer"
"188577007","Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes (disorder)","cancer"
"188579005","Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb (disorder)","cancer"
"188580008","Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes (disorder)","cancer"
"188582000","Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites (disorder)","cancer"
"188585003","Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck (disorder)","cancer"
"188586002","Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes (disorder)","cancer"
"188587006","Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes (disorder)","cancer"
"188593003","Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites (disorder)","cancer"
"188612002","Nodular lymphoma of lymph nodes of axilla and upper limb (disorder)","cancer"
"188633006","S̩zary's disease of lymph nodes of axilla and upper limb (disorder)","cancer"
"188637007","S̩zary's disease of lymph nodes of multiple sites (disorder)","cancer"
